Rooms,Square,Floor,HouseFloor,HouseYear,Ecology_1,Ecology_2,Ecology_3,Social_1,Social_2,Social_3,Helthcare_2,Shops_1,Shops_2,Price,LifePart,Square_type_0,Square_type_1,Square_type_2
2.0,83.04435656464965,7,30.0,2014,0.0,0,0,36,6714,2,0,2,0,429548.1945418927,3.2149071660619195,0,0,1
2.0,59.51163866021823,11,16.0,2018,0.178916796,0,0,18,3594,4,1,5,0,270468.5904299053,58.51163866021823,0,0,1
2.0,45.41158989932508,6,5.0,1964,0.000995363,0,0,42,7651,1,1,5,0,169275.38441957993,5.272410320752805,1,0,0
1.0,35.68317212077572,5,5.0,1968,0.149666373,0,0,22,4789,2,4,1,0,145128.286834958,4.131772581553087,0,0,1
2.0,46.76017688460839,4,9.0,1974,0.089039719,0,0,33,7976,5,0,11,0,203384.3280258776,4.971524526009309,0,0,1
3.0,70.31956302386624,4,5.0,1955,0.006076152,0,0,30,5285,0,6,6,0,303229.29080628685,5.89304598690556,0,0,1
1.0,42.526179217702406,12,14.0,1996,0.020741326,0,0,24,5613,5,2,5,0,215199.9750480097,2.385901613707075,0,0,1
1.0,44.50552315514861,4,12.0,1977,0.011654127,0,0,4,915,0,0,0,0,111693.52580653784,6.417587192524768,0,1,0
1.0,40.61569345967104,5,17.0,1977,0.118537385,0,0,30,6207,1,1,0,0,140393.88753281033,39.61569345967104,0,0,1
1.0,40.18729203274874,3,14.0,1990,0.161531741,0,0,25,5648,1,2,4,0,134109.5419477325,3.0438072173989124,1,0,0
3.0,82.9504880173827,5,1.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,223906.4000568363,81.9504880173827,1,0,0
1.0,41.67705179231963,4,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,145122.97194412883,40.67705179231963,1,0,0
1.0,68.21845767448681,3,9.0,2013,0.0125216339999999,0,0,2,507,0,0,0,0,86540.2163298239,64.80078295187985,0,0,1
2.0,58.24063566423674,5,6.0,1999,0.041116354,0,0,53,14892,4,1,4,0,89017.23532992144,2.8704857715231147,0,1,0
2.0,61.93033173095745,4,17.0,1977,0.118537385,0,0,30,6207,1,1,0,0,185139.39971273247,61.72516224938405,1,0,0
2.0,39.96171951722069,7,12.0,1970,0.225824954,1,0,41,6558,7,3,2,0,190153.60802704009,4.6300493922171855,0,0,1
3.0,76.74394026218937,7,16.0,1983,0.050900058,0,0,43,10621,1,2,3,0,268176.09201435425,4.701581451082964,0,1,0
2.0,64.18601588299792,10,10.0,2017,0.118537385,0,0,30,6207,1,1,0,0,187799.87705394076,2.4843779523650054,1,0,0
1.0,40.82233887158861,5,16.0,1984,0.049637257,0,0,34,7759,0,1,3,0,214417.6581617892,2.263058563147461,1,0,0
3.0,167.76702747744852,1,1.0,1977,0.004949358,0,0,0,186,0,0,0,0,211180.7942193569,36.6019307885682,1,0,0
2.0,60.32990308880782,10,9.0,1969,0.265088676,0,0,37,5288,0,3,2,0,136864.67901652106,7.2187005171527465,1,0,0
2.0,57.170849962766326,21,21.0,2017,0.069753361,0,0,53,13670,4,1,11,0,210878.52397567008,4.717084996276633,0,0,1
2.0,53.0697058876927,7,16.0,1978,0.049863387,0,0,18,3746,9,3,1,0,372616.4560178341,3.0643958259061703,0,0,1
1.0,58.05239172209144,2,3.0,1977,0.034656082,0,0,0,168,0,0,0,0,124983.86732510378,9.83975363666564,0,1,0
1.0,32.77761047999694,8,9.0,1967,0.036122292,0,0,24,4378,0,1,1,0,170455.93074717122,4.489689926116392,1,0,0
1.0,40.076732860010594,14,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,143401.3452882231,2.2213432668797464,0,1,0
3.0,78.11464677306333,12,17.0,1988,0.0,0,0,27,4798,0,2,8,0,326736.684568007,4.58117458036116,1,0,0
2.0,51.69748893743378,12,14.0,1986,0.0,0,0,30,5562,0,0,5,1,228644.15507875624,4.49238464016227,1,0,0
3.0,83.8674529648854,3,6.0,2001,0.041116354,0,0,53,14892,4,1,4,0,312135.47042111505,6.318979004475001,0,1,0
2.0,51.656012408767154,3,12.0,1972,0.1220903469999999,0,0,29,6566,7,4,0,0,244233.78007327425,4.676308250416686,1,0,0
2.0,73.52521538868176,7,10.0,2018,0.060753049,0,0,15,2787,2,0,7,0,354412.6226658923,44.55244394965252,0,0,1
3.0,125.01736784253704,24,13.0,1977,0.093442564,0,0,23,4635,5,2,4,0,627525.0727882745,6.1003217980947,1,0,0
2.0,54.75136652100479,2,4.0,1917,7.81528e-05,0,0,22,6398,141,3,23,0,69623.75319075768,3.151508237606264,0,0,1
1.0,38.01637384821659,13,17.0,2007,0.158249043,0,0,21,5731,0,1,0,0,172200.26331953786,2.8315273930211657,0,0,1
2.0,61.52126911291528,10,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,178145.89745211837,9.253544852152546,1,0,0
2.0,49.60874536535224,5,5.0,1971,0.033493708,0,0,66,10573,1,3,8,0,176980.30332890362,6.10142821831231,0,0,1
3.0,31.113949829437896,6,5.0,1975,0.014580716,0,0,3,760,1,0,0,0,114756.6101208822,3.2999571654282853,0,0,1
2.0,64.54213139752743,10,1.0,1977,0.161531741,0,0,25,5648,1,2,4,0,195522.4789772496,63.54213139752743,0,0,1
1.0,39.623824629826025,5,12.0,1986,0.035145267,0,0,42,9292,3,0,3,0,113886.9869222412,2.5236474194558727,1,0,0
1.0,39.49692677695568,8,22.0,1977,0.049637257,0,0,34,7759,0,1,3,0,245086.41778219497,38.49692677695568,0,0,1
1.0,40.622462838786575,4,25.0,2015,0.041124634,0,0,46,9515,5,1,10,0,171242.6553548501,2.5903183949073156,0,0,1
3.0,56.92143740833371,9,9.0,1970,0.038692987,0,0,28,6533,1,2,5,0,259125.2170994083,6.908973996495636,0,0,1
2.0,37.61258447703322,11,6.0,1964,0.050272014,0,0,21,4231,14,0,3,0,237314.70873914124,3.6161055862718245,1,0,0
1.0,31.356427246095727,4,5.0,1967,0.133215333,0,0,49,11395,3,3,4,1,155487.35611080658,3.730542257602921,1,0,0
1.0,42.20370760661365,18,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,109734.58835200264,41.20370760661365,0,0,1
3.0,66.69881562876108,4,12.0,1988,0.136244425,0,0,11,2370,0,0,1,0,237064.2928552872,5.067628956217096,0,0,1
2.0,53.317371927609024,11,17.0,1977,0.034656082,0,0,0,168,0,0,0,0,109890.13902023555,52.317371927609024,0,0,1
1.0,42.628020202882354,6,1.0,2002,0.0144231139999999,0,0,19,3806,4,0,3,0,212356.92400084023,2.7095653739711487,1,0,0
1.0,39.99847191935383,8,9.0,1975,0.0077202819999999,0,0,38,4788,2,0,4,0,186084.0696275365,3.5238510575401,0,1,0
1.0,39.214368767688704,5,17.0,2004,0.0922906419999999,0,0,21,4346,2,1,2,0,216276.17372467223,2.9132040628469986,1,0,0
1.0,56.62121688804484,3,13.0,1977,0.43788524,0,0,23,5735,3,0,5,0,109034.451314424,7.9553577929044925,0,0,1
3.0,76.29753517483718,10,8.0,1933,0.0,0,0,30,7538,87,5,5,0,526438.4589186045,8.985524745433567,1,0,0
2.0,59.95334813486068,14,22.0,1977,0.136244425,0,0,11,2370,0,0,1,0,189407.4278287192,7.100473588956527,1,0,0
1.0,43.89993747961148,16,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,130466.4967515001,6.316656246601913,1,0,0
2.0,62.041695521931686,15,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,170985.2666965761,9.340282586988614,0,0,1
2.0,53.04339776768019,7,17.0,1996,0.069753361,0,0,53,13670,4,1,11,0,254553.58057569043,3.933003269308238,0,0,1
2.0,53.16477488196241,14,14.0,1967,0.0,0,0,8,1423,37,1,8,0,170893.6435223149,4.766043929226364,1,0,0
1.0,42.44670794333141,4,17.0,1997,0.086885265,0,0,10,2277,2,0,0,0,195372.3120556769,2.862108288837514,1,0,0
2.0,42.37294970539874,6,9.0,1962,0.151346216,0,1,32,5889,10,4,1,0,194529.78576358152,7.304743133326116,0,0,1
2.0,66.86885787435159,11,17.0,2008,0.035145267,0,0,42,9292,3,0,3,0,376628.67762348976,3.062810482840312,0,1,0
2.0,52.09676519041698,14,14.0,1990,0.041365446,0,0,31,5569,0,1,4,0,229878.89791261256,3.650885376547923,1,0,0
2.0,43.44077807179472,1,5.0,1964,0.161975568,0,1,31,7010,5,3,7,0,199944.85885608447,6.290602984958494,0,0,1
4.0,114.98474365620172,8,14.0,2006,0.0,0,0,6,2733,0,0,4,0,533717.9261729185,6.042462423621887,0,0,1
2.0,65.87759379211921,21,1.0,2014,7.81528e-05,0,0,22,6398,141,3,23,0,278649.4344224301,64.87759379211921,1,0,0
1.0,42.27208069009538,7,22.0,2016,0.049637257,0,0,34,7759,0,1,3,0,197105.5234843881,41.27208069009538,1,0,0
1.0,41.710475313927056,6,17.0,2016,0.2432045189999999,0,0,5,1564,0,0,0,0,129130.73162805934,2.1134415859693654,0,0,1
3.0,67.88834918819705,9,12.0,1981,0.43788524,0,0,23,5735,3,0,5,0,221845.78848474004,10.934309065577997,1,0,0
2.0,57.35621380977569,16,30.0,2015,0.21843974,0,0,21,4472,6,4,7,1,234971.01387531488,7.390779986464425,0,1,0
1.0,45.17774586429174,14,14.0,1995,0.2322050839999999,0,0,24,4860,1,0,3,0,120832.3690828274,2.7946356233877756,0,1,0
1.0,66.14444244833713,1,18.0,2007,0.111627393,0,0,50,12238,8,2,3,0,491816.4042190747,1.3224278525734126,1,0,0
3.0,135.73188827917625,26,25.0,2008,0.371148999,0,0,34,7065,1,2,5,0,495110.6501834682,3.4087261074811344,0,0,1
4.0,109.90586121927286,12,24.0,2018,0.049637257,0,0,34,7759,0,1,3,0,492943.2528906168,4.713433570271379,0,0,1
2.0,64.84614158600054,5,17.0,2015,0.2432045189999999,0,0,5,1564,0,0,0,0,191320.05068955445,2.884109907147563,0,0,1
2.0,44.45457482140353,3,5.0,1969,0.219006007,0,0,28,6746,3,1,4,0,176376.65409859977,5.89923533368344,1,0,0
2.0,45.56314769551978,4,5.0,1975,0.01131981,0,0,2,568,1,0,0,0,96858.90281334352,5.612737164634509,0,0,1
1.0,38.43336456541032,5,17.0,1986,0.178916796,0,0,18,3594,4,1,5,0,222147.33476268745,2.364251895892945,1,0,0
2.0,65.22453290111818,15,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,173654.55177500538,9.870755483519696,0,0,1
1.0,42.35144022611483,9,14.0,1986,0.090799103,0,0,74,19083,2,5,15,0,158247.5657416839,2.8048916845145815,1,0,0
2.0,69.63574361828852,7,19.0,2012,7.81528e-05,0,0,22,6398,141,3,23,0,235554.93849203287,3.901522877832339,0,0,1
1.0,50.1247385475544,10,9.0,2017,0.43788524,0,0,23,5735,3,0,5,0,105638.51674758486,3.27200935548333,0,0,1
2.0,64.43217158534854,10,20.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,207032.1391946126,10.718671591237024,1,0,0
1.0,37.640570914646695,12,24.0,2019,0.049637257,0,0,34,7759,0,1,3,0,165135.976246603,1.9533115121951723,0,1,0
1.0,43.55659141863119,12,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,115728.55107000556,40.72221370531259,1,0,0
2.0,51.87757581829592,3,9.0,1974,0.265088676,0,0,37,5288,0,3,2,0,170229.26840089573,5.012503742032876,1,0,0
3.0,107.5348209579678,6,16.0,1997,0.0,0,0,33,7425,1,2,5,0,587987.4021043336,5.293010076020328,0,0,1
1.0,52.25433217737858,4,1.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,165030.99334326098,51.25433217737858,0,0,1
2.0,64.12230329004363,6,17.0,1977,0.011654127,0,0,4,915,0,0,0,0,150127.5800858691,6.570681421986039,0,0,1
2.0,42.70088917900193,5,12.0,1974,0.050900058,0,0,43,10621,1,2,3,0,174274.46611779428,4.8826006380833356,0,0,1
1.0,38.34967050928804,5,14.0,2007,0.041116354,0,0,53,14892,4,1,4,0,166660.95275751242,2.2942187844768864,0,0,1
1.0,39.84859492217562,8,24.0,2017,0.049637257,0,0,34,7759,0,1,3,0,179986.16969456745,2.886480338797021,0,0,1
1.0,36.25011152708426,9,17.0,1998,0.069753361,0,0,53,13670,4,1,11,0,184806.9932418902,1.6795644298077819,0,1,0
1.0,34.34600214121469,9,14.0,1971,0.175054867,0,0,36,10055,3,1,0,0,189458.003259056,2.4594876137616257,0,0,1
1.0,37.06275264068528,3,9.0,1980,0.0,0,0,39,8647,0,0,5,0,154711.91793861447,3.4352014145876666,1,0,0
3.0,96.12988404966134,21,21.0,2015,0.075778755,0,0,6,1437,3,0,2,0,239619.64566946283,3.967490525923677,0,0,1
1.0,36.83911395111791,6,9.0,1982,0.300322518,0,0,52,10311,6,1,9,0,175061.21559853607,3.9635376981736123,1,0,0
3.0,71.0937099695969,6,5.0,1931,0.0423072709999999,0,0,17,2810,9,3,6,0,387442.8857604799,6.653291428835543,0,1,0
1.0,30.61150031605813,12,12.0,1977,0.034656082,0,0,0,168,0,0,0,0,66927.0041240925,29.61150031605813,1,0,0
2.0,54.30074016126575,11,14.0,1997,0.090799103,0,0,74,19083,2,5,15,0,260088.1318768128,4.045638012265203,1,0,0
4.0,82.94552967629306,4,12.0,1981,0.0423072709999999,0,0,17,2810,9,3,6,0,364660.2268506437,6.544762358235443,0,0,1
3.0,69.14913882233624,4,9.0,1962,0.093442564,0,0,23,4635,5,2,4,0,145985.62439632363,8.31323140821269,0,1,0
2.0,67.96390006788806,11,24.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,212208.78749411376,66.96390006788806,0,0,1
1.0,41.24582292376402,5,16.0,2009,0.158249043,0,0,21,5731,0,1,0,0,148884.40376953152,3.04220342043887,1,0,0
3.0,135.42551332386938,2,13.0,1977,0.004949358,0,0,0,186,0,0,0,0,169257.38897844273,6.1003217980947,0,1,0
1.0,40.3132198004278,11,1.0,1977,0.0,0,0,23,5067,4,2,6,0,183991.3296821741,39.3132198004278,0,1,0
3.0,64.7852636166467,7,9.0,1978,0.037177818,0,0,52,11217,1,1,7,0,292188.4856327132,7.5740200417104875,0,0,1
3.0,74.65123342031515,14,17.0,1988,0.306977489,0,0,27,5148,14,5,7,0,358958.7846847148,4.743083159047323,0,0,1
3.0,78.31005774375942,17,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,233719.9322749648,79.49445703260477,0,0,1
2.0,46.24300530238102,13,12.0,1976,0.300322518,0,0,52,10311,6,1,9,0,223090.01600952263,5.232311081409564,1,0,0
1.0,42.06586188795987,13,17.0,1977,7.81528e-05,0,0,22,6398,141,3,23,0,126976.9820205704,5.624248191947469,0,0,1
2.0,38.4346167806392,3,9.0,1965,0.007658515,0,0,35,7077,56,3,19,0,177562.29223974547,3.2455221041021614,1,0,0
3.0,60.77668286508342,5,5.0,1963,0.000995363,0,0,42,7651,1,1,5,0,211655.3770527813,6.759963946413156,0,0,1
1.0,40.61687806850811,4,16.0,1996,0.458174486,0,1,26,4439,1,1,5,0,169831.4394444089,2.1246027028733163,1,0,0
2.0,51.77810300534646,7,9.0,2015,0.034656082,0,0,0,168,0,0,0,0,101260.07937434137,51.61566680207637,0,0,1
1.0,34.60909715350691,3,9.0,1967,0.195781053,0,0,23,5212,6,3,2,0,191914.22162945216,4.541130528964032,1,0,0
3.0,60.80667325892329,9,9.0,1974,0.0001696759999999,0,0,36,5992,0,1,1,0,232700.39435372772,9.033298172552426,1,0,0
1.0,42.85292181313139,9,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,136740.78362712552,6.8207673333787175,0,1,0
2.0,63.68035775930164,18,25.0,2015,0.2432045189999999,0,0,5,1564,0,0,0,0,192358.9506940769,60.75510037170372,1,0,0
3.0,63.99273643697765,6,5.0,1964,0.225824954,1,0,41,6558,7,3,2,0,162453.15473291144,8.753357123795986,1,0,0
3.0,79.59800795249319,3,17.0,1977,0.371148999,0,0,34,7065,1,2,5,0,193566.3257123069,12.266334658748866,1,0,0
3.0,70.64736760789455,4,3.0,1977,0.005767451,0,0,1,388,0,0,0,0,108952.09003667184,11.416858567184088,0,0,1
2.0,56.73876372481222,26,25.0,2016,0.069753361,0,0,53,13670,4,1,11,0,244220.6214945609,9.585065892067613,1,0,0
3.0,66.67943514303661,9,7.0,1937,0.327018035,0,0,12,2270,23,1,0,0,421756.2901446162,5.29498547672484,1,0,0
1.0,36.97617805343182,6,14.0,1980,0.4288258179999999,0,0,25,5011,8,0,2,0,148170.54384785256,2.644377593698818,0,0,1
3.0,64.97506724016279,3,9.0,1971,0.012338886,0,0,35,5776,1,2,4,0,211939.71955088736,7.591799493481136,0,0,1
3.0,56.780235492650505,4,5.0,1963,0.1220903469999999,0,0,29,6566,7,4,0,0,246074.1500071025,8.53817033770095,0,0,1
2.0,46.81826256747349,3,9.0,1973,0.127811589,0,0,28,7287,5,1,3,0,187373.86668165168,5.333979278229754,1,0,0
1.0,32.696469381847294,6,5.0,1967,0.265088676,0,0,37,5288,0,3,2,0,145306.63557636173,4.752893579158618,0,0,1
1.0,49.77721016922657,8,1.0,2014,0.017647053,0,0,2,469,0,0,0,0,143090.0670542318,19.1502128319564,1,0,0
3.0,62.11266725611256,8,9.0,1970,0.3139245519999999,0,0,22,4625,11,2,10,0,276500.91308054904,6.127540281557841,1,0,0
1.0,34.60119598302265,6,9.0,1966,0.195781053,0,0,23,5212,6,3,2,0,172963.99213123534,4.443071777087999,0,0,1
3.0,63.84977055866685,6,9.0,1970,0.050755569,0,0,24,5469,1,0,1,0,265563.5821836319,8.950746397117225,1,0,0
2.0,65.00521962548852,8,7.0,2016,0.017647053,0,0,2,469,0,0,0,0,194163.44759429377,64.00521962548852,0,0,1
1.0,37.865905928071314,16,25.0,2015,0.041124634,0,0,46,9515,5,1,10,0,220917.00503258384,38.08747554350282,0,0,1
3.0,64.32730371330857,6,12.0,1977,6.99893e-05,0,0,46,10309,1,1,16,0,185907.4101382469,7.677278874110725,0,0,1
2.0,42.325367586685225,12,12.0,1970,0.118537385,0,0,30,6207,1,1,0,0,192069.55514291947,4.384695856711454,0,0,1
1.0,41.50556354900713,23,23.0,1977,0.127375905,0,0,43,8429,3,3,9,0,244477.48704211327,40.50556354900713,0,1,0
1.0,37.17968623306327,4,16.0,1980,0.16909109,0,0,19,3856,10,2,5,0,228358.45496882897,2.2629324313326187,1,0,0
1.0,39.997531545345325,2,13.0,1977,0.034656082,0,0,0,168,0,0,0,0,71183.89734261714,5.666255257557554,1,0,0
3.0,77.46530404780913,6,10.0,1996,0.033493708,0,0,66,10573,1,3,8,0,300585.25750553,4.823656951021771,0,1,0
2.0,61.52598392148459,5,5.0,1960,0.319809354,0,0,25,4756,16,5,8,0,227143.1209858096,4.64513967093147,0,0,1
2.0,61.79996240937363,10,17.0,1991,0.0,0,0,30,5562,0,0,5,1,171450.68889461184,3.3100782424027195,0,0,1
3.0,74.2223883285818,5,3.0,2020,0.005767451,0,0,1,388,0,0,0,0,106209.37232131817,3.4609429743252518,0,0,1
1.0,40.321367047156265,2,17.0,2008,0.161531741,0,0,25,5648,1,2,4,0,87244.78402719341,2.155272281449633,0,1,0
1.0,36.37933560952416,9,12.0,1965,0.035145267,0,0,42,9292,3,0,3,0,188959.10432970212,1.9746902757623452,0,1,0
1.0,41.64157115204791,9,16.0,1982,0.090799103,0,0,74,19083,2,5,15,0,170601.15984237747,2.8448835149465976,1,0,0
3.0,76.67507036010649,8,12.0,1987,0.086885265,0,0,10,2277,2,0,0,0,358394.8499380003,5.445496976628836,0,0,1
3.0,89.74196093347982,15,16.0,2002,0.069753361,0,0,53,13670,4,1,11,0,412142.8529493987,4.403093864583485,1,0,0
3.0,67.41426349420189,5,16.0,1976,6.99893e-05,0,0,46,10309,1,1,16,0,336055.57723587635,5.068927640440305,0,0,1
1.0,44.205656753457625,4,17.0,2010,0.041116354,0,0,53,14892,4,1,4,0,150810.1266628429,2.571668972299251,0,0,1
2.0,59.315059113891486,10,8.0,2006,7.81528e-05,0,0,22,6398,141,3,23,0,482683.575791407,3.8747683227406124,0,0,1
1.0,40.42203460162271,8,17.0,2016,0.011654127,0,0,4,915,0,0,0,0,113570.2623483533,40.26291394108852,1,0,0
1.0,42.36356138612654,9,17.0,1977,0.2432045189999999,0,0,5,1564,0,0,0,0,122789.8533977942,41.36356138612654,1,0,0
2.0,46.93970844959363,5,5.0,1961,0.0,0,0,33,7425,1,2,5,0,236877.92533622205,4.575775760697668,1,0,0
3.0,55.69879103301857,4,5.0,1962,0.333891544,0,0,30,6564,1,0,0,0,224488.65108023892,8.401901542941394,0,0,1
2.0,64.61500783015552,6,9.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,251895.8493466688,9.769167971692587,0,0,1
1.0,58.48423618146365,6,6.0,2015,0.07542368,0,0,11,3097,0,0,0,0,171399.1398671679,1.1684906901613368,1,0,0
1.0,40.69934042279042,8,1.0,1977,0.017647053,0,0,2,469,0,0,0,0,152955.1167827294,1.7158878734861085,1,0,0
2.0,45.280489618577455,5,9.0,1969,0.033493708,0,0,66,10573,1,3,8,0,184083.3163323614,4.520445806930641,1,0,0
2.0,60.91990922400831,10,1.0,2016,0.017647053,0,0,2,469,0,0,0,0,162839.53476807135,4.22128921434748,1,0,0
2.0,53.9990915817719,12,17.0,2006,0.034331497,0,0,25,5487,3,0,4,0,305015.917598098,3.5125546724362975,0,1,0
2.0,73.9131509759341,9,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,245967.83796272436,72.9131509759341,0,0,1
2.0,58.938148143508805,10,17.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,130992.03301488984,8.8230246905848,0,0,1
1.0,106.51421050171056,1,2.0,1977,0.014072961,0,0,2,475,0,0,0,0,242956.03143164492,36.6019307885682,0,0,1
1.0,41.9003062602223,8,17.0,2002,0.037316452,0,0,32,6748,93,4,10,0,357934.7893537596,2.0698159656517094,0,0,1
1.0,43.53296602871421,10,9.0,1968,0.21843974,0,0,21,4472,6,4,7,1,187475.3824225153,1.6107558073452666,0,0,1
2.0,38.67635611168648,2,9.0,1967,0.0,0,0,18,3374,5,1,2,0,183948.00525125943,3.73785242002212,0,1,0
1.0,37.611300611264895,6,5.0,1963,0.0,0,0,33,7425,1,2,5,0,179295.11860700746,2.7332871419411227,0,0,1
1.0,41.21713058943476,2,7.0,1999,0.041365446,0,0,31,5569,0,1,4,0,134403.5676026437,2.68037184854202,0,0,1
3.0,79.20641609355731,7,5.0,1958,0.151346216,0,1,32,5889,10,4,1,0,423845.45940638817,6.48645823896804,0,0,1
1.0,43.57034260218058,17,22.0,2016,7.81528e-05,0,0,22,6398,141,3,23,0,173821.7631013111,42.57034260218058,0,0,1
2.0,41.51679348432882,6,12.0,1971,0.2114012139999999,0,0,9,1892,0,0,1,0,159586.0692139606,4.2481267390161035,0,0,1
1.0,1.9889427240936488,21,4.0,1977,0.069753361,0,0,53,13670,4,1,11,0,458378.7770061709,2.6422186233739344,0,0,1
2.0,46.294268365887966,7,9.0,1965,0.0,0,0,36,6714,2,0,2,0,208732.413959042,6.510548893999785,0,0,1
1.0,40.95049265924969,5,3.0,2016,0.43788524,0,0,23,5735,3,0,5,0,109651.70292237084,39.95049265924969,0,0,1
1.0,40.04558781605057,9,21.0,1992,0.4288258179999999,0,0,25,5011,8,0,2,0,173183.9749803547,2.8156008070953824,0,1,0
2.0,40.04090628120293,10,9.0,1966,0.0,0,0,30,7538,87,5,5,0,269603.2162397621,3.169656202044513,0,1,0
2.0,44.057921037950194,6,5.0,1962,0.08761909,0,0,8,1497,5,1,0,0,175600.86376091608,6.648327789736814,1,0,0
3.0,82.86467240582239,7,22.0,2014,0.049637257,0,0,34,7759,0,1,3,0,414520.63380855776,81.86467240582239,0,1,0
3.0,86.27987505079798,7,17.0,2019,0.072157581,0,0,2,629,1,0,0,1,214449.7438936149,86.386228356378,0,0,1
2.0,64.10317334969275,4,12.0,2018,0.075778755,0,0,6,1437,3,0,2,0,227993.1793614743,63.10317334969275,0,1,0
4.0,97.6111034797487,9,1.0,2013,0.069753361,0,0,53,13670,4,1,11,0,356043.6729534252,88.82078119651213,1,0,0
1.0,38.84859451960605,14,17.0,2012,0.300322518,0,0,52,10311,6,1,9,0,194492.606460368,2.8957403183295005,1,0,0
3.0,76.33890646557252,2,21.0,2007,0.093442564,0,0,23,4635,5,2,4,0,413742.1151430987,4.828218702479071,0,1,0
2.0,65.13501040719662,10,1.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,261284.5154213701,64.13501040719662,1,0,0
2.0,55.45414471575441,6,15.0,2009,0.161531741,0,0,25,5648,1,2,4,0,198986.21590077772,3.416174592311455,1,0,0
3.0,77.44145774697554,18,17.0,1986,0.0,0,0,39,8647,0,0,5,0,85657.53796307187,4.58363012484488,0,0,1
2.0,65.37315263664107,9,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,187757.0065066932,64.37315263664107,0,0,1
2.0,67.34792139098259,18,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,196120.4075605886,66.34792139098259,0,0,1
1.0,39.18244623604867,7,22.0,2001,0.069753361,0,0,53,13670,4,1,11,0,224753.1068580684,2.1611681257075626,0,1,0
2.0,43.22701494149917,5,5.0,1966,0.130617806,0,0,39,10418,9,1,9,0,195462.30939515147,5.533954602184762,0,1,0
1.0,41.44481819396264,6,8.0,2005,0.133215333,0,0,49,11395,3,3,4,1,165167.48388976688,2.537117173732165,0,0,1
3.0,75.49491995109061,7,12.0,1966,0.319809354,0,0,25,4756,16,5,8,0,422637.794709854,7.004122315110324,0,1,0
4.0,85.73080337689314,7,9.0,1963,0.319809354,0,0,25,4756,16,5,8,0,462278.4628131569,6.503928825249591,1,0,0
1.0,28.333221448510923,4,3.0,2017,0.034656082,0,0,0,168,0,0,0,0,66818.85992191406,4.406335400392095,1,0,0
3.0,110.9231440683273,6,14.0,2004,0.43788524,0,0,23,5735,3,0,5,0,483365.3105852973,5.549545108361593,0,0,1
2.0,65.88915159429341,18,17.0,2015,0.017647053,0,0,2,469,0,0,0,0,204242.16083859623,6.69683194370904,0,0,1
2.0,68.42591802437342,7,9.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,239152.64569981105,68.64895439141169,1,0,0
1.0,38.78106772064817,6,17.0,1992,0.033493708,0,0,66,10573,1,3,8,0,162462.60488347858,2.8059374870453127,0,0,1
1.0,42.20712286843267,4,22.0,1977,0.2114012139999999,0,0,9,1892,0,0,1,0,101075.96152471055,41.20712286843267,0,0,1
2.0,53.05502607436465,5,3.0,1955,0.035145267,0,0,42,9292,3,0,3,0,212894.0889509751,3.8465048419934242,1,0,0
1.0,32.2531106845719,6,12.0,1977,0.034656082,0,0,0,168,0,0,0,0,75185.19920684883,31.2531106845719,1,0,0
2.0,39.02698721739568,13,12.0,1973,0.036122292,0,0,24,4378,0,1,1,0,197434.868654701,4.1651633568173105,0,0,1
2.0,61.33631962446899,19,17.0,2015,0.0071223169999999,0,0,1,264,0,0,1,0,194094.75535845704,10.599269319598873,0,0,1
2.0,52.25713136429601,3,14.0,2004,0.090799103,0,0,74,19083,2,5,15,0,243623.12761663535,3.786420737303468,0,0,1
2.0,44.34631635990718,6,5.0,1961,0.111627393,0,0,50,12238,8,2,3,0,185779.64247109668,6.166721008530305,1,0,0
1.0,47.7614153119136,17,24.0,2007,0.158249043,0,0,21,5731,0,1,0,0,173430.16473213432,2.1178045028852748,0,1,0
1.0,41.92081617276416,9,17.0,1977,0.0071223169999999,0,0,1,264,0,0,1,0,131872.05193154735,6.4909186974946484,0,1,0
2.0,57.823266360060806,1,8.0,1964,0.195781053,0,0,23,5212,6,3,2,0,247945.10895045663,4.087683927181853,0,0,1
